week,date,city,country,tier,market_type,is_treated,post_treatment,treated_post,orders,active_users,new_users,aov_eur,reorder_rate,conversion_rate,avg_basket_items,delivery_fee_eur,weekly_revenue_eur,macro_shock
40,2022-10-03,Lagos,Nigeria,2,monopoly,0,0,0,18276,11993,1912,6.98,0.667,0.0498,2.98,0.52,129437.0,0.9823
41,2022-10-10,Lagos,Nigeria,2,monopoly,0,0,0,19452,12019,1532,6.86,0.679,0.0445,2.65,0.58,135532.0,0.9966
42,2022-10-17,Lagos,Nigeria,2,monopoly,0,0,0,19196,12082,1969,6.78,0.672,0.0424,2.69,0.54,132106.0,0.9997
43,2022-10-24,Lagos,Nigeria,2,monopoly,0,0,0,18407,11853,1548,6.86,0.673,0.0498,2.81,0.56,128263.0,0.9985
44,2022-10-31,Lagos,Nigeria,2,monopoly,0,0,0,18362,11984,2101,6.89,0.685,0.0548,2.69,0.69,128995.0,0.9957
45,2022-11-07,Lagos,Nigeria,2,monopoly,0,0,0,19108,11942,1925,6.74,0.646,0.0524,2.88,0.6,130937.0,0.981
46,2022-11-14,Lagos,Nigeria,2,monopoly,0,0,0,18728,12314,1816,6.78,0.658,0.0415,2.75,0.59,129155.0,0.9797
47,2022-11-21,Lagos,Nigeria,2,monopoly,0,0,0,18976,12741,1617,6.85,0.661,0.054,2.62,0.6,132279.0,0.9817
48,2022-11-28,Lagos,Nigeria,2,monopoly,0,0,0,18911,12348,1717,6.74,0.661,0.052,2.72,0.67,129942.0,0.9998
49,2022-12-05,Lagos,Nigeria,2,monopoly,0,0,0,19362,13147,2331,6.81,0.689,0.0375,2.85,0.69,134577.0,1.0036
50,2022-12-12,Lagos,Nigeria,2,monopoly,0,0,0,18939,12314,1696,6.89,0.661,0.0359,3.01,0.61,132743.0,0.983
51,2022-12-19,Lagos,Nigeria,2,monopoly,0,0,0,19694,12140,1778,6.75,0.671,0.0492,2.58,0.53,134865.0,0.9925
52,2022-12-26,Lagos,Nigeria,2,monopoly,0,0,0,21047,12290,1542,6.93,0.66,0.0402,2.94,0.7,148437.0,0.9909
53,2023-01-02,Lagos,Nigeria,2,monopoly,0,0,0,19667,12462,1465,6.81,0.67,0.0449,2.88,0.6,136175.0,0.9866
54,2023-01-09,Lagos,Nigeria,2,monopoly,0,0,0,20377,12684,1948,6.77,0.661,0.0439,2.82,0.5,139855.0,0.998
55,2023-01-16,Lagos,Nigeria,2,monopoly,0,0,0,19916,12271,2128,6.59,0.659,0.0419,2.91,0.6,133455.0,0.9697
56,2023-01-23,Lagos,Nigeria,2,monopoly,0,0,0,21307,13036,2218,7.02,0.68,0.0425,2.82,0.7,152313.0,1.0168
57,2023-01-30,Lagos,Nigeria,2,monopoly,0,0,0,20435,13194,2128,6.94,0.671,0.053,2.46,0.73,144708.0,1.0017
58,2023-02-06,Lagos,Nigeria,2,monopoly,0,0,0,20920,13173,1565,6.87,0.642,0.0362,2.95,0.71,146526.0,0.9977
59,2023-02-13,Lagos,Nigeria,2,monopoly,0,0,0,21863,13905,1745,6.68,0.673,0.0443,2.84,0.62,148631.0,1.0021
60,2023-02-20,Lagos,Nigeria,2,monopoly,0,0,0,21752,13648,1995,6.65,0.669,0.0532,2.9,0.6,147107.0,1.0121
61,2023-02-27,Lagos,Nigeria,2,monopoly,0,0,0,22307,13895,1939,6.99,0.69,0.0474,3.08,0.47,157885.0,1.0026
62,2023-03-06,Lagos,Nigeria,2,monopoly,0,0,0,20898,13542,2202,6.69,0.664,0.0464,2.44,0.64,142408.0,0.9997
63,2023-03-13,Lagos,Nigeria,2,monopoly,0,0,0,19491,13471,1935,6.8,0.657,0.0468,2.68,0.6,134964.0,0.9876
64,2023-03-20,Lagos,Nigeria,2,monopoly,0,0,0,20567,13242,1821,6.65,0.671,0.051,2.79,0.57,139035.0,0.9788
65,2023-03-27,Lagos,Nigeria,2,monopoly,0,0,0,23685,15160,1879,6.95,0.647,0.0536,2.58,0.71,167840.0,0.9951
66,2023-04-03,Lagos,Nigeria,2,monopoly,0,0,0,23393,14872,1776,6.79,0.666,0.0543,2.66,0.63,161649.0,1.0118
67,2023-04-10,Lagos,Nigeria,2,monopoly,0,0,0,24218,15704,2946,6.92,0.644,0.0455,2.85,0.62,170510.0,1.0069
68,2023-04-17,Lagos,Nigeria,2,monopoly,0,0,0,25193,15296,2441,6.96,0.682,0.0394,2.64,0.66,178372.0,1.0155
69,2023-04-24,Lagos,Nigeria,2,monopoly,0,0,0,22502,14012,2127,6.99,0.656,0.0438,3.02,0.61,159853.0,1.014
70,2023-05-01,Lagos,Nigeria,2,monopoly,0,0,0,22032,14284,1846,6.77,0.683,0.0452,2.85,0.7,152156.0,1.002
71,2023-05-08,Lagos,Nigeria,2,monopoly,0,0,0,21173,14988,2182,6.76,0.661,0.0487,2.97,0.61,145872.0,1.0053
72,2023-05-15,Lagos,Nigeria,2,monopoly,0,0,0,22607,14471,2236,6.95,0.648,0.0525,2.72,0.63,159854.0,1.0204
73,2023-05-22,Lagos,Nigeria,2,monopoly,0,0,0,20803,14208,2204,6.64,0.676,0.0419,2.72,0.65,140902.0,1.0128
74,2023-05-29,Lagos,Nigeria,2,monopoly,0,0,0,21652,14626,2374,6.94,0.668,0.0511,2.63,0.64,153073.0,1.0256
75,2023-06-05,Lagos,Nigeria,2,monopoly,0,0,0,21896,13953,2060,6.86,0.678,0.0441,2.99,0.54,152467.0,0.9878
76,2023-06-12,Lagos,Nigeria,2,monopoly,0,0,0,21268,14292,2575,6.74,0.662,0.0357,2.94,0.61,145962.0,1.0011
77,2023-06-19,Lagos,Nigeria,2,monopoly,0,0,0,20116,14997,2693,6.82,0.655,0.0523,2.74,0.46,139261.0,1.0017
78,2023-06-26,Lagos,Nigeria,2,monopoly,0,1,0,22364,14295,1885,6.76,0.672,0.0516,2.51,0.44,153068.0,0.9978
79,2023-07-03,Lagos,Nigeria,2,monopoly,0,1,0,23610,14560,2426,6.88,0.653,0.0564,2.87,0.61,165101.0,0.9996
80,2023-07-10,Lagos,Nigeria,2,monopoly,0,1,0,21288,13750,2144,6.79,0.668,0.0453,2.65,0.76,147681.0,0.9779
81,2023-07-17,Lagos,Nigeria,2,monopoly,0,1,0,22366,13794,1915,6.77,0.674,0.0551,2.82,0.61,153942.0,0.9832
82,2023-07-24,Lagos,Nigeria,2,monopoly,0,1,0,22358,14054,1808,6.85,0.667,0.0603,2.78,0.66,155935.0,0.993
83,2023-07-31,Lagos,Nigeria,2,monopoly,0,1,0,22101,14757,2536,6.69,0.671,0.038,2.91,0.67,150822.0,1.0117
84,2023-08-07,Lagos,Nigeria,2,monopoly,0,1,0,20824,14060,1890,6.88,0.681,0.0473,2.71,0.6,145800.0,1.0019
85,2023-08-14,Lagos,Nigeria,2,monopoly,0,1,0,22132,14347,2003,6.63,0.659,0.0486,2.92,0.56,149145.0,0.9923
86,2023-08-21,Lagos,Nigeria,2,monopoly,0,1,0,21355,14237,2193,6.97,0.68,0.0518,2.88,0.58,151322.0,0.9895
87,2023-08-28,Lagos,Nigeria,2,monopoly,0,1,0,21738,14116,1792,6.79,0.644,0.0482,2.85,0.61,150184.0,1.0032
88,2023-09-04,Lagos,Nigeria,2,monopoly,0,1,0,22518,14079,1704,6.87,0.651,0.0478,2.92,0.64,157402.0,1.0057
89,2023-09-11,Lagos,Nigeria,2,monopoly,0,1,0,24235,14989,2163,6.8,0.69,0.0502,2.8,0.68,167856.0,0.9979
90,2023-09-18,Lagos,Nigeria,2,monopoly,0,1,0,22284,14641,2330,6.79,0.645,0.0367,2.72,0.6,153944.0,1.0043
91,2023-09-25,Lagos,Nigeria,2,monopoly,0,1,0,22300,15270,2657,6.88,0.684,0.0531,2.76,0.61,156218.0,1.0038
92,2023-10-02,Lagos,Nigeria,2,monopoly,0,1,0,23869,14935,2579,6.73,0.663,0.0442,3.11,0.53,163013.0,1.0132
93,2023-10-09,Lagos,Nigeria,2,monopoly,0,1,0,22506,15324,2210,6.75,0.657,0.0481,3.06,0.54,154398.0,1.0008
94,2023-10-16,Lagos,Nigeria,2,monopoly,0,1,0,23678,14410,1798,6.98,0.657,0.0615,3.0,0.58,167780.0,0.9969
95,2023-10-23,Lagos,Nigeria,2,monopoly,0,1,0,23133,14801,2706,6.68,0.661,0.0433,2.61,0.68,157548.0,0.9937
96,2023-10-30,Lagos,Nigeria,2,monopoly,0,1,0,24556,15064,2294,6.9,0.668,0.0339,2.67,0.69,172555.0,0.9798
97,2023-11-06,Lagos,Nigeria,2,monopoly,0,1,0,22300,15322,2632,6.82,0.66,0.0491,2.83,0.68,155212.0,0.9901
98,2023-11-13,Lagos,Nigeria,2,monopoly,0,1,0,23466,15062,2068,6.72,0.662,0.048,3.09,0.57,160267.0,0.9965
99,2023-11-20,Lagos,Nigeria,2,monopoly,0,1,0,24033,15533,2191,6.69,0.686,0.051,3.01,0.53,163251.0,0.9978
100,2023-11-27,Lagos,Nigeria,2,monopoly,0,1,0,24069,15584,2271,6.84,0.672,0.0334,2.73,0.55,167203.0,0.996
101,2023-12-04,Lagos,Nigeria,2,monopoly,0,1,0,22447,15339,2436,6.79,0.68,0.0451,2.62,0.67,155498.0,0.9818
102,2023-12-11,Lagos,Nigeria,2,monopoly,0,1,0,23047,15218,1826,6.88,0.672,0.0404,2.96,0.61,161348.0,0.9835
103,2023-12-18,Lagos,Nigeria,2,monopoly,0,1,0,23265,14738,2156,6.84,0.657,0.0431,2.6,0.82,162758.0,0.9855
104,2023-12-25,Lagos,Nigeria,2,monopoly,0,1,0,21595,15642,2019,6.83,0.655,0.0449,2.92,0.67,150638.0,0.9818
1,2022-01-03,Tunis,Tunisia,3,monopoly,0,0,0,9189,7012,1005,7.55,0.715,0.0563,2.98,0.69,70828.0,1.0055
2,2022-01-10,Tunis,Tunisia,3,monopoly,0,0,0,10508,6866,1179,7.48,0.707,0.0564,2.96,0.66,79959.0,1.002
3,2022-01-17,Tunis,Tunisia,3,monopoly,0,0,0,9759,7024,1224,7.38,0.714,0.0519,2.84,0.62,73328.0,1.0084
4,2022-01-24,Tunis,Tunisia,3,monopoly,0,0,0,11099,6704,942,7.47,0.705,0.0482,2.73,0.76,84438.0,1.0222
5,2022-01-31,Tunis,Tunisia,3,monopoly,0,0,0,10162,6807,1007,7.62,0.695,0.0496,3.17,0.74,78946.0,1.0119
6,2022-02-07,Tunis,Tunisia,3,monopoly,0,0,0,10254,7055,1253,7.42,0.693,0.049,2.72,0.73,77630.0,1.0051
7,2022-02-14,Tunis,Tunisia,3,monopoly,0,0,0,10496,7255,1224,7.4,0.695,0.0523,2.72,0.69,79172.0,1.0207
8,2022-02-21,Tunis,Tunisia,3,monopoly,0,0,0,10560,7370,861,7.54,0.708,0.0492,2.7,0.74,81259.0,1.0219
9,2022-02-28,Tunis,Tunisia,3,monopoly,0,0,0,10747,7216,1006,7.52,0.728,0.0443,2.77,0.74,82419.0,1.0091
10,2022-03-07,Tunis,Tunisia,3,monopoly,0,0,0,11045,7399,1047,7.51,0.702,0.0572,2.57,0.76,84635.0,1.0119
11,2022-03-14,Tunis,Tunisia,3,monopoly,0,0,0,10823,7522,1080,7.49,0.718,0.0515,2.94,0.7,82644.0,1.0026
12,2022-03-21,Tunis,Tunisia,3,monopoly,0,0,0,10984,7420,1059,7.56,0.747,0.0562,2.65,0.64,84464.0,0.9966
13,2022-03-28,Tunis,Tunisia,3,monopoly,0,0,0,12085,8082,1269,7.49,0.709,0.0546,2.59,0.64,92068.0,1.0004
14,2022-04-04,Tunis,Tunisia,3,monopoly,0,0,0,10958,7979,1344,7.46,0.697,0.0439,3.08,0.72,83470.0,0.9792
15,2022-04-11,Tunis,Tunisia,3,monopoly,0,0,0,11579,7911,1318,7.45,0.704,0.0512,2.78,0.84,88257.0,0.9675
16,2022-04-18,Tunis,Tunisia,3,monopoly,0,0,0,12001,7691,1261,7.39,0.694,0.0566,2.95,0.69,90279.0,0.9727
17,2022-04-25,Tunis,Tunisia,3,monopoly,0,0,0,10540,7557,1194,7.61,0.708,0.0505,2.63,0.67,81728.0,0.9711
18,2022-05-02,Tunis,Tunisia,3,monopoly,0,0,0,10707,7388,1426,7.51,0.702,0.0621,2.8,0.73,82028.0,0.9847
19,2022-05-09,Tunis,Tunisia,3,monopoly,0,0,0,10708,7562,1323,7.53,0.705,0.0502,2.66,0.73,82287.0,0.9801
20,2022-05-16,Tunis,Tunisia,3,monopoly,0,0,0,10144,6890,1255,7.56,0.691,0.0562,2.82,0.66,78053.0,0.9132
21,2022-05-23,Tunis,Tunisia,3,monopoly,0,0,0,10708,7846,991,7.67,0.721,0.0395,2.86,0.71,83802.0,0.9677
22,2022-05-30,Tunis,Tunisia,3,monopoly,0,0,0,11542,7917,971,7.58,0.732,0.045,2.68,0.71,89175.0,0.996
23,2022-06-06,Tunis,Tunisia,3,monopoly,0,0,0,12125,8003,1310,7.58,0.711,0.057,2.86,0.64,93444.0,0.9981
24,2022-06-13,Tunis,Tunisia,3,monopoly,0,0,0,11489,7646,1271,7.61,0.708,0.0473,2.94,0.67,88968.0,0.9831
25,2022-06-20,Tunis,Tunisia,3,monopoly,0,0,0,11927,8048,1170,7.44,0.707,0.0628,2.79,0.6,90186.0,0.983
26,2022-06-27,Tunis,Tunisia,3,monopoly,0,0,0,11269,7783,939,7.5,0.717,0.0465,2.76,0.7,86152.0,0.9902
27,2022-07-04,Tunis,Tunisia,3,monopoly,0,0,0,11401,8009,1040,7.55,0.7,0.0672,2.75,0.74,87856.0,0.981
28,2022-07-11,Tunis,Tunisia,3,monopoly,0,0,0,10905,7428,979,7.44,0.713,0.0406,2.66,0.54,82337.0,0.9918
29,2022-07-18,Tunis,Tunisia,3,monopoly,0,0,0,11583,7614,1147,7.47,0.717,0.049,2.73,0.76,88261.0,0.988
30,2022-07-25,Tunis,Tunisia,3,monopoly,0,0,0,11098,7353,1150,7.44,0.731,0.0507,2.75,0.63,83959.0,0.989
31,2022-08-01,Tunis,Tunisia,3,monopoly,0,0,0,10848,7588,990,7.35,0.74,0.0462,2.75,0.63,81167.0,0.9862
32,2022-08-08,Tunis,Tunisia,3,monopoly,0,0,0,11447,7657,1162,7.41,0.684,0.0547,2.7,0.62,86246.0,1.0114
33,2022-08-15,Tunis,Tunisia,3,monopoly,0,0,0,11601,8104,1408,7.39,0.708,0.0571,2.83,0.71,87458.0,1.0073
34,2022-08-22,Tunis,Tunisia,3,monopoly,0,0,0,12011,7626,1261,7.52,0.702,0.0617,2.86,0.68,91878.0,0.9931
35,2022-08-29,Tunis,Tunisia,3,monopoly,0,0,0,11461,7914,1425,7.59,0.723,0.0601,2.5,0.74,88746.0,1.0046
36,2022-09-05,Tunis,Tunisia,3,monopoly,0,0,0,11460,7462,919,7.45,0.721,0.051,2.7,0.63,86787.0,0.9895
37,2022-09-12,Tunis,Tunisia,3,monopoly,0,0,0,11558,8529,1274,7.51,0.703,0.0423,2.71,0.73,88668.0,0.9955
38,2022-09-19,Tunis,Tunisia,3,monopoly,0,0,0,11883,8010,1171,7.72,0.713,0.0491,2.78,0.73,93491.0,0.9755
39,2022-09-26,Tunis,Tunisia,3,monopoly,0,0,0,11967,8134,1076,7.54,0.69,0.0475,2.57,0.82,92232.0,0.9695
40,2022-10-03,Tunis,Tunisia,3,monopoly,0,0,0,12165,8070,1064,7.5,0.71,0.0506,3.04,0.63,92763.0,0.9823
41,2022-10-10,Tunis,Tunisia,3,monopoly,0,0,0,12866,8389,1107,7.57,0.699,0.0482,2.89,0.7,99157.0,0.9966
42,2022-10-17,Tunis,Tunisia,3,monopoly,0,0,0,12766,8683,1079,7.64,0.71,0.0451,2.77,0.69,99330.0,0.9997
43,2022-10-24,Tunis,Tunisia,3,monopoly,0,0,0,12492,8223,1085,7.44,0.709,0.0533,2.67,0.66,94569.0,0.9985
44,2022-10-31,Tunis,Tunisia,3,monopoly,0,0,0,12182,8481,1255,7.41,0.717,0.0444,2.71,0.69,92024.0,0.9957
45,2022-11-07,Tunis,Tunisia,3,monopoly,0,0,0,12448,8377,1460,7.66,0.729,0.0417,3.22,0.67,97035.0,0.981
46,2022-11-14,Tunis,Tunisia,3,monopoly,0,0,0,12539,8264,1130,7.7,0.712,0.0449,2.94,0.66,98187.0,0.9797
47,2022-11-21,Tunis,Tunisia,3,monopoly,0,0,0,12071,8548,1312,7.51,0.69,0.0501,2.62,0.54,92038.0,0.9817
48,2022-11-28,Tunis,Tunisia,3,monopoly,0,0,0,12674,8728,1046,7.44,0.693,0.0547,2.9,0.68,96075.0,0.9998
49,2022-12-05,Tunis,Tunisia,3,monopoly,0,0,0,12035,8586,1432,7.54,0.703,0.0532,2.54,0.63,92367.0,1.0036
50,2022-12-12,Tunis,Tunisia,3,monopoly,0,0,0,12659,8600,1076,7.69,0.718,0.0502,2.97,0.71,99180.0,0.983
51,2022-12-19,Tunis,Tunisia,3,monopoly,0,0,0,13210,8320,1416,7.51,0.701,0.0515,2.64,0.71,100979.0,0.9925
52,2022-12-26,Tunis,Tunisia,3,monopoly,0,0,0,13283,8734,1284,7.4,0.717,0.0426,2.86,0.73,100207.0,0.9909
53,2023-01-02,Tunis,Tunisia,3,monopoly,0,0,0,13104,8778,1410,7.49,0.689,0.0417,2.79,0.73,100071.0,0.9866
54,2023-01-09,Tunis,Tunisia,3,monopoly,0,0,0,12612,9001,1106,7.46,0.71,0.04,2.68,0.78,96192.0,0.998
55,2023-01-16,Tunis,Tunisia,3,monopoly,0,0,0,13118,8887,1285,7.5,0.726,0.0563,2.99,0.71,100278.0,0.9697
56,2023-01-23,Tunis,Tunisia,3,monopoly,0,0,0,13946,9377,1524,7.63,0.732,0.0449,2.81,0.74,108490.0,1.0168
57,2023-01-30,Tunis,Tunisia,3,monopoly,0,0,0,13551,9009,1341,7.52,0.714,0.0451,2.8,0.73,103876.0,1.0017
58,2023-02-06,Tunis,Tunisia,3,monopoly,0,0,0,14664,9067,1487,7.52,0.695,0.0434,2.93,0.73,112259.0,0.9977
59,2023-02-13,Tunis,Tunisia,3,monopoly,0,0,0,14975,9608,1318,7.52,0.695,0.071,2.95,0.84,115033.0,1.0021
60,2023-02-20,Tunis,Tunisia,3,monopoly,0,0,0,13888,9538,1632,7.59,0.728,0.0703,2.51,0.77,107613.0,1.0121
61,2023-02-27,Tunis,Tunisia,3,monopoly,0,0,0,14064,9256,1651,7.6,0.722,0.0527,2.75,0.82,109163.0,1.0026
62,2023-03-06,Tunis,Tunisia,3,monopoly,0,0,0,14512,9765,1380,7.3,0.711,0.0611,2.87,0.68,107930.0,0.9997
63,2023-03-13,Tunis,Tunisia,3,monopoly,0,0,0,14484,9272,1485,7.42,0.71,0.0525,2.82,0.73,109502.0,0.9876
64,2023-03-20,Tunis,Tunisia,3,monopoly,0,0,0,13214,9427,1413,7.67,0.711,0.0527,2.74,0.73,103416.0,0.9788
65,2023-03-27,Tunis,Tunisia,3,monopoly,0,0,0,15560,10213,1817,7.54,0.709,0.0516,2.89,0.69,119436.0,0.9951
66,2023-04-03,Tunis,Tunisia,3,monopoly,0,0,0,16294,10934,1651,7.67,0.7,0.0616,2.54,0.72,127337.0,1.0118
67,2023-04-10,Tunis,Tunisia,3,monopoly,0,0,0,16675,11106,1368,7.45,0.708,0.0518,3.0,0.71,126594.0,1.0069
68,2023-04-17,Tunis,Tunisia,3,monopoly,0,0,0,16633,10844,1885,7.56,0.707,0.0564,2.89,0.73,128120.0,1.0155
69,2023-04-24,Tunis,Tunisia,3,monopoly,0,0,0,14714,10426,2101,7.34,0.714,0.0493,2.73,0.65,110034.0,1.014
70,2023-05-01,Tunis,Tunisia,3,monopoly,0,0,0,14710,10346,1643,7.56,0.704,0.0509,2.91,0.62,113132.0,1.002
71,2023-05-08,Tunis,Tunisia,3,monopoly,0,0,0,15737,10407,1662,7.71,0.708,0.0529,2.73,0.79,123799.0,1.0053
72,2023-05-15,Tunis,Tunisia,3,monopoly,0,0,0,16139,10569,1265,7.28,0.704,0.0532,2.86,0.69,119680.0,1.0204
73,2023-05-22,Tunis,Tunisia,3,monopoly,0,0,0,15654,10247,1631,7.29,0.718,0.0428,3.05,0.78,116515.0,1.0128
74,2023-05-29,Tunis,Tunisia,3,monopoly,0,0,0,15215,11042,1906,7.59,0.716,0.0567,3.02,0.54,117271.0,1.0256
75,2023-06-05,Tunis,Tunisia,3,monopoly,0,0,0,14929,9828,1467,7.45,0.721,0.0423,2.82,0.64,113108.0,0.9878
76,2023-06-12,Tunis,Tunisia,3,monopoly,0,0,0,15187,9956,1513,7.58,0.714,0.0564,2.82,0.78,117447.0,1.0011
77,2023-06-19,Tunis,Tunisia,3,monopoly,0,0,0,13883,10127,1255,7.51,0.728,0.0478,2.81,0.68,106327.0,1.0017
78,2023-06-26,Tunis,Tunisia,3,monopoly,0,1,0,15775,10000,1482,7.58,0.701,0.0588,2.84,0.72,121734.0,0.9978
79,2023-07-03,Tunis,Tunisia,3,monopoly,0,1,0,14300,10367,1190,7.5,0.704,0.0529,3.2,0.72,109489.0,0.9996
80,2023-07-10,Tunis,Tunisia,3,monopoly,0,1,0,14594,10085,1337,7.59,0.713,0.0505,2.79,0.79,113159.0,0.9779
81,2023-07-17,Tunis,Tunisia,3,monopoly,0,1,0,13674,9567,1487,7.45,0.734,0.0524,2.73,0.67,103794.0,0.9832
82,2023-07-24,Tunis,Tunisia,3,monopoly,0,1,0,14529,9962,1715,7.6,0.707,0.0609,2.68,0.65,112363.0,0.993
83,2023-07-31,Tunis,Tunisia,3,monopoly,0,1,0,15683,10389,1469,7.45,0.719,0.0536,2.77,0.73,119114.0,1.0117
84,2023-08-07,Tunis,Tunisia,3,monopoly,0,1,0,15506,9868,1420,7.56,0.703,0.051,2.96,0.67,119209.0,1.0019
85,2023-08-14,Tunis,Tunisia,3,monopoly,0,1,0,14583,9685,1234,7.61,0.685,0.0351,2.92,0.59,112691.0,0.9923
86,2023-08-21,Tunis,Tunisia,3,monopoly,0,1,0,13873,10040,1663,7.58,0.709,0.0341,2.83,0.55,106814.0,0.9895
87,2023-08-28,Tunis,Tunisia,3,monopoly,0,1,0,14897,10233,1851,7.33,0.714,0.0545,2.83,0.79,111620.0,1.0032
88,2023-09-04,Tunis,Tunisia,3,monopoly,0,1,0,14982,10256,1771,7.46,0.705,0.0517,2.81,0.7,113919.0,1.0057
89,2023-09-11,Tunis,Tunisia,3,monopoly,0,1,0,15197,10706,1395,7.64,0.714,0.0537,2.7,0.68,118289.0,0.9979
90,2023-09-18,Tunis,Tunisia,3,monopoly,0,1,0,14583,10416,1513,7.51,0.73,0.0627,2.63,0.74,111831.0,1.0043
91,2023-09-25,Tunis,Tunisia,3,monopoly,0,1,0,16144,10497,1443,7.25,0.722,0.0533,2.82,0.68,119185.0,1.0038
92,2023-10-02,Tunis,Tunisia,3,monopoly,0,1,0,15580,10896,1551,7.45,0.72,0.0458,3.04,0.73,118457.0,1.0132
93,2023-10-09,Tunis,Tunisia,3,monopoly,0,1,0,15853,10639,1674,7.64,0.688,0.0472,2.73,0.78,123606.0,1.0008
94,2023-10-16,Tunis,Tunisia,3,monopoly,0,1,0,15994,10985,1761,7.49,0.717,0.0667,2.84,0.65,121937.0,0.9969
95,2023-10-23,Tunis,Tunisia,3,monopoly,0,1,0,15888,10784,1645,7.5,0.709,0.0429,2.67,0.61,121133.0,0.9937
96,2023-10-30,Tunis,Tunisia,3,monopoly,0,1,0,15769,10403,1326,7.59,0.703,0.0546,2.82,0.74,121996.0,0.9798
97,2023-11-06,Tunis,Tunisia,3,monopoly,0,1,0,14575,11107,2027,7.59,0.706,0.0519,2.54,0.71,112990.0,0.9901
98,2023-11-13,Tunis,Tunisia,3,monopoly,0,1,0,16170,10659,1351,7.49,0.689,0.0443,2.92,0.69,123320.0,0.9965
99,2023-11-20,Tunis,Tunisia,3,monopoly,0,1,0,15455,10633,1498,7.48,0.72,0.044,2.68,0.68,117773.0,0.9978
100,2023-11-27,Tunis,Tunisia,3,monopoly,0,1,0,15715,10732,1600,7.62,0.69,0.057,2.93,0.71,122034.0,0.996
101,2023-12-04,Tunis,Tunisia,3,monopoly,0,1,0,16143,10787,1811,7.46,0.7,0.0546,2.75,0.78,122951.0,0.9818
102,2023-12-11,Tunis,Tunisia,3,monopoly,0,1,0,15057,10661,1482,7.41,0.725,0.0575,2.92,0.79,114099.0,0.9835
103,2023-12-18,Tunis,Tunisia,3,monopoly,0,1,0,15897,10925,1352,7.68,0.67,0.0447,2.58,0.85,124875.0,0.9855
104,2023-12-25,Tunis,Tunisia,3,monopoly,0,1,0,16259,11063,1985,7.28,0.679,0.0549,2.54,0.66,120556.0,0.9818
1,2022-01-03,Abidjan,Cote d'Ivoire,3,monopoly,0,0,0,9756,6059,1037,6.42,0.7,0.0493,2.71,0.86,64197.0,1.0055
2,2022-01-10,Abidjan,Cote d'Ivoire,3,monopoly,0,0,0,9686,6237,1106,6.58,0.715,0.0432,2.79,0.62,64894.0,1.002
3,2022-01-17,Abidjan,Cote d'Ivoire,3,monopoly,0,0,0,10269,6160,797,6.52,0.685,0.0491,2.86,0.69,68229.0,1.0084
4,2022-01-24,Abidjan,Cote d'Ivoire,3,monopoly,0,0,0,9862,6103,1017,6.47,0.708,0.0522,2.84,0.68,65052.0,1.0222
5,2022-01-31,Abidjan,Cote d'Ivoire,3,monopoly,0,0,0,9789,6583,1008,6.46,0.717,0.0621,2.89,0.6,64422.0,1.0119
6,2022-02-07,Abidjan,Cote d'Ivoire,3,monopoly,0,0,0,9598,6312,849,6.69,0.719,0.0417,2.65,0.58,65309.0,1.0051
7,2022-02-14,Abidjan,Cote d'Ivoire,3,monopoly,0,0,0,10501,6732,959,6.47,0.707,0.0487,2.78,0.73,69416.0,1.0207
8,2022-02-21,Abidjan,Cote d'Ivoire,3,monopoly,0,0,0,10393,6857,883,6.57,0.705,0.0429,2.93,0.61,69537.0,1.0219
9,2022-02-28,Abidjan,Cote d'Ivoire,3,monopoly,0,0,0,10628,6599,1088,6.46,0.721,0.0535,2.58,0.7,70043.0,1.0091
10,2022-03-07,Abidjan,Cote d'Ivoire,3,monopoly,0,0,0,10440,6869,958,6.64,0.696,0.0363,2.74,0.81,70991.0,1.0119
11,2022-03-14,Abidjan,Cote d'Ivoire,3,monopoly,0,0,0,9524,6737,1091,6.52,0.722,0.0436,2.48,0.62,63350.0,1.0026
12,2022-03-21,Abidjan,Cote d'Ivoire,3,monopoly,0,0,0,10110,6757,947,6.4,0.71,0.0451,2.76,0.74,66204.0,0.9966
13,2022-03-28,Abidjan,Cote d'Ivoire,3,monopoly,0,0,0,10904,7824,1025,6.44,0.698,0.0441,2.58,0.74,71959.0,1.0004
14,2022-04-04,Abidjan,Cote d'Ivoire,3,monopoly,0,0,0,11629,7434,995,6.44,0.696,0.0442,2.92,0.62,76273.0,0.9792
15,2022-04-11,Abidjan,Cote d'Ivoire,3,monopoly,0,0,0,11224,7201,1343,6.47,0.723,0.0424,2.9,0.72,74175.0,0.9675
16,2022-04-18,Abidjan,Cote d'Ivoire,3,monopoly,0,0,0,11096,7353,1270,6.51,0.698,0.0461,2.98,0.6,73558.0,0.9727
17,2022-04-25,Abidjan,Cote d'Ivoire,3,monopoly,0,0,0,10291,6976,1293,6.52,0.713,0.0441,3.13,0.67,68499.0,0.9711
18,2022-05-02,Abidjan,Cote d'Ivoire,3,monopoly,0,0,0,10447,7131,785,6.46,0.692,0.0577,2.79,0.72,69028.0,0.9847
19,2022-05-09,Abidjan,Cote d'Ivoire,3,monopoly,0,0,0,9918,6989,1191,6.53,0.713,0.0623,2.84,0.61,66044.0,0.9801
20,2022-05-16,Abidjan,Cote d'Ivoire,3,monopoly,0,0,0,10414,6671,878,6.44,0.722,0.0426,2.78,0.75,68567.0,0.9132
